"assay","treatE","cycle","strain","repO","rep","repT","lawn","cfu_w","cfu_releas","id"
"col.pe","anc","0","MYb11","3","3","1","b",2991.66666666667,"NA","MYb11_anc_0_1_3"
"col.pe","anc","0","MYb11","3","3","1","e",23083.3333333333,"NA","MYb11_anc_0_1_3"
"col.pe","anc","0","MYb11","4","4","1","e",4266.66666666667,"NA","MYb11_anc_0_1_4"
"col.pe","anc","0","MYb71","3","3","1","b",10583.3333333333,"NA","MYb71_anc_0_1_3"
"col.pe","anc","0","MYb71","2","2","1","b",60000,"NA","MYb71_anc_0_1_2"
"col.pe","anc","0","MYb11","2","2","1","b",47833.3333333333,"NA","MYb11_anc_0_1_2"
"col.pe","anc","0","MYb71","3","3","1","e",237.5,"NA","MYb71_anc_0_1_3"
"col.pe","anc","0","MYb71","3","3","1","h",561.904761904762,"NA","MYb71_anc_0_1_3"
"col.pe","anc","0","MYb11","2","2","1","h",61333.3333333333,"NA","MYb11_anc_0_1_2"
"col.pe","anc","0","MYb11","3","3","1","h",51428.5714285714,"NA","MYb11_anc_0_1_3"
"col.pe","anc","0","MYb11","2","2","1","e",70909.0909090909,"NA","MYb11_anc_0_1_2"
"col.pe","anc","0","MYb71","4","4","1","e",260,"NA","MYb71_anc_0_1_4"
"col.pe","anc","0","MYb11","6","6","1","b",39166.6666666667,"NA","MYb11_anc_0_1_6"
"col.pe","anc","0","MYb71","6","6","1","b",27500,"NA","MYb71_anc_0_1_6"
"col.pe","anc","0","MYb11","6","6","1","e",330.612244897959,"NA","MYb11_anc_0_1_6"
"col.pe","anc","0","MYb71","2","2","1","e",872.727272727273,"NA","MYb71_anc_0_1_2"
"col.pe","anc","0","MYb11","6","6","1","h",13629.6296296296,"NA","MYb11_anc_0_1_6"
"col.pe","anc","0","MYb71","6","6","1","h",1177.77777777778,"NA","MYb71_anc_0_1_6"
"col.pe","anc","0","MYb71","2","2","1","h",152.5,"NA","MYb71_anc_0_1_2"
"col.pe","anc","0","MYb71","4","4","1","b",26666.6666666667,"NA","MYb71_anc_0_1_4"
"col.pe","anc","0","MYb71","6","6","1","e",36.3265306122449,"NA","MYb71_anc_0_1_6"
"col.pe","anc","0","MYb11","4","4","1","b",62833.3333333333,"NA","MYb11_anc_0_1_4"
"col.pe","bi","4","MYb71","3","3","1","b",137333.333333333,"NA","MYb71_bi_4_1_3"
"col.pe","bi","4","MYb11","3","3","1","h",12833.3333333333,"NA","MYb11_bi_4_1_3"
"col.pe","bi","4","MYb71","2","2","1","h",118.888888888889,"NA","MYb71_bi_4_1_2"
"col.pe","bi","4","MYb71","2","2","1","b",110666.666666667,"NA","MYb71_bi_4_1_2"
"col.pe","bi","4","MYb11","2","2","1","e",793333.333333333,"NA","MYb11_bi_4_1_2"
"col.pe","bi","4","MYb11","6","6","1","h",178.823529411765,"NA","MYb11_bi_4_1_6"
"col.pe","bi","4","MYb11","2","2","1","b",89333.3333333333,"NA","MYb11_bi_4_1_2"
"col.pe","bi","4","MYb71","3","3","1","h",353.333333333333,"NA","MYb71_bi_4_1_3"
"col.pe","bi","4","MYb71","4","4","1","b",58666.6666666667,"NA","MYb71_bi_4_1_4"
"col.pe","bi","4","MYb11","3","3","1","b",268000,"NA","MYb11_bi_4_1_3"
"col.pe","bi","4","MYb11","2","2","1","h",2000,"NA","MYb11_bi_4_1_2"
"col.pe","bi","4","MYb11","6","6","1","e",226190.476190476,"NA","MYb11_bi_4_1_6"
"col.pe","bi","4","MYb71","6","6","1","b",27000,"NA","MYb71_bi_4_1_6"
"col.pe","bi","4","MYb71","6","6","1","h",31.3725490196078,"NA","MYb71_bi_4_1_6"
"col.pe","bi","4","MYb71","6","6","1","e",1032.14285714286,"NA","MYb71_bi_4_1_6"
"col.pe","bi","4","MYb11","6","6","1","b",110100,"NA","MYb11_bi_4_1_6"
"col.pe","bi","4","MYb11","4","4","1","b",48000,"NA","MYb11_bi_4_1_4"
"col.pe","bi","4","MYb71","4","4","1","h",15619.0476190476,"NA","MYb71_bi_4_1_4"
"col.pe","bi","4","MYb11","1","1","1","b",242222.222222222,"NA","MYb11_bi_4_1_1"
"col.pe","bi","4","MYb11","5","5","1","e",20579.7101449275,"NA","MYb11_bi_4_1_5"
"col.pe","bi","4","MYb71","1","1","1","b",7166.66666666667,"NA","MYb71_bi_4_1_1"
"col.pe","bi","4","MYb11","5","5","1","b",3530.86419753086,"NA","MYb11_bi_4_1_5"
"col.pe","bi","4","MYb11","4","4","1","h",6857.14285714286,"NA","MYb11_bi_4_1_4"
"col.pe","mono","10","MYb71","3","3","1","h",1.11111111111111,"NA","MYb71_mono_10_1_3"
"col.pe","mono","10","MYb11","5","5","1","b",16933.3333333333,"NA","MYb11_mono_10_1_5"
"col.pe","mono","10","MYb11","6","6","1","b",68000,"NA","MYb11_mono_10_1_6"
"col.pe","mono","10","MYb71","6","6","1","b",11200,"NA","MYb71_mono_10_1_6"
"col.pe","mono","10","MYb11","1","1","1","b",306666.666666667,"NA","MYb11_mono_10_1_1"
"col.pe","mono","10","MYb71","4","4","1","b",47555.5555555556,"NA","MYb71_mono_10_1_4"
"col.pe","mono","10","MYb11","2","2","1","h",9500,"NA","MYb11_mono_10_1_2"
"col.pe","mono","10","MYb71","6","6","1","e",1.42857142857143,"NA","MYb71_mono_10_1_6"
"col.pe","mono","10","MYb71","2","2","1","b",45000,"NA","MYb71_mono_10_1_2"
"col.pe","mono","10","MYb71","1","1","1","b",5440,"NA","MYb71_mono_10_1_1"
"col.pe","mono","10","MYb11","3","3","1","e",82424.2424242424,"NA","MYb11_mono_10_1_3"
"col.pe","mono","10","MYb11","4","4","1","b",97777.7777777778,"NA","MYb11_mono_10_1_4"
"col.pe","mono","10","MYb11","3","3","1","h",2683.33333333333,"NA","MYb11_mono_10_1_3"
"col.pe","mono","10","MYb71","2","2","1","h",1258.33333333333,"NA","MYb71_mono_10_1_2"
"col.pe","mono","10","MYb11","5","5","1","h",119444.444444444,"NA","MYb11_mono_10_1_5"
"col.pe","mono","10","MYb71","3","3","1","b",10888.8888888889,"NA","MYb71_mono_10_1_3"
"col.pe","mono","10","MYb71","6","6","1","h",232.222222222222,"NA","MYb71_mono_10_1_6"
"col.pe","mono","10","MYb11","6","6","1","h",84444.4444444444,"NA","MYb11_mono_10_1_6"
"col.pe","mono","10","MYb71","2","2","1","e",4386.66666666667,"NA","MYb71_mono_10_1_2"
"col.pe","mono","10","MYb71","3","3","1","e",496.969696969697,"NA","MYb71_mono_10_1_3"
"col.pe","mono","10","MYb11","2","2","1","e",19066.6666666667,"NA","MYb11_mono_10_1_2"
"col.pe","mono","10","MYb11","5","5","1","e",2811.11111111111,"NA","MYb11_mono_10_1_5"
"col.pe","mono","10","MYb71","4","4","1","e",1873.33333333333,"NA","MYb71_mono_10_1_4"
"col.pe","mono","10","MYb11","3","3","1","b",9533.33333333333,"NA","MYb11_mono_10_1_3"
"col.pe","mono","10","MYb11","2","2","1","b",32500,"NA","MYb11_mono_10_1_2"
"col.pe","mono","10","MYb11","6","6","1","e",342.857142857143,"NA","MYb11_mono_10_1_6"
"col.pe","mono","10","MYb11","4","4","1","e",17933.3333333333,"NA","MYb11_mono_10_1_4"
"col.pe","anc","0","MYb11","1","7","1","b",65000,"NA","MYb11_anc_0_1_1"
"col.pe","anc","0","MYb11","1","7","1","h",0.384615384615385,"NA","MYb11_anc_0_1_1"
"col.pe","anc","0","MYb71","1","7","1","b",23666.6666666667,"NA","MYb71_anc_0_1_1"
"col.pe","anc","0","MYb71","1","7","1","h",0.384615384615385,"NA","MYb71_anc_0_1_1"
"col.pe","anc","0","MYb11","1","7","1","e",0.357142857142857,"NA","MYb11_anc_0_1_1"
"col.pe","anc","0","MYb71","1","7","1","e",0.357142857142857,"NA","MYb71_anc_0_1_1"
"col.pe","bi","10","MYb11","2","7","1","b",58250,"NA","MYb11_bi_10_1_2"
"col.pe","bi","10","MYb71","2","7","1","h",2.14285714285714,"NA","MYb71_bi_10_1_2"
"col.pe","bi","10","MYb71","2","7","1","e",0.625,"NA","MYb71_bi_10_1_2"
"col.pe","bi","10","MYb11","2","7","1","h",0.714285714285714,"NA","MYb11_bi_10_1_2"
"col.pe","bi","10","MYb71","2","7","1","b",3250,"NA","MYb71_bi_10_1_2"
"col.pe","bi","10","MYb11","2","7","1","e",0.625,"NA","MYb11_bi_10_1_2"
"col.pe","bi","10","MYb71","3","7","1","b",705000,"NA","MYb71_bi_10_1_3"
"col.pe","bi","10","MYb11","3","7","1","e",0.227272727272727,"NA","MYb11_bi_10_1_3"
"col.pe","bi","10","MYb71","3","7","1","e",0.227272727272727,"NA","MYb71_bi_10_1_3"
"col.pe","bi","10","MYb11","3","7","1","b",1095000,"NA","MYb11_bi_10_1_3"
"col.pe","bi","10","MYb11","3","7","1","h",0.625,"NA","MYb11_bi_10_1_3"
"col.pe","bi","10","MYb71","3","7","1","h",1.875,"NA","MYb71_bi_10_1_3"
"col.pe","bi","4","MYb11","3","7","1","h",1.25,"NA","MYb11_bi_4_1_3"
"col.pe","bi","4","MYb71","3","7","1","e",1.875,"NA","MYb71_bi_4_1_3"
"col.pe","bi","4","MYb71","3","7","1","h",3.75,"NA","MYb71_bi_4_1_3"
"col.pe","bi","4","MYb11","3","7","1","b",680000,"NA","MYb11_bi_4_1_3"
"col.pe","bi","4","MYb71","3","7","1","b",172500,"NA","MYb71_bi_4_1_3"
"col.pe","bi","4","MYb11","3","7","1","e",0.625,"NA","MYb11_bi_4_1_3"
"col.pe","anc","0","MYb11","4","7","1","e",0.5,"NA","MYb11_anc_0_1_4"
"col.pe","anc","0","MYb71","4","7","1","h",1.875,"NA","MYb71_anc_0_1_4"
"col.pe","anc","0","MYb71","4","7","1","e",0.5,"NA","MYb71_anc_0_1_4"
"col.pe","anc","0","MYb71","4","7","1","b",7500,"NA","MYb71_anc_0_1_4"
"col.pe","anc","0","MYb11","4","7","1","h",0.625,"NA","MYb11_anc_0_1_4"
"col.pe","anc","0","MYb11","4","7","1","b",115000,"NA","MYb11_anc_0_1_4"
"col.pe","bi","4","MYb11","5","7","1","e",0.238095238095238,"NA","MYb11_bi_4_1_5"
"col.pe","bi","4","MYb71","5","7","1","h",1.66666666666667,"NA","MYb71_bi_4_1_5"
"col.pe","bi","4","MYb11","5","7","1","b",192000,"NA","MYb11_bi_4_1_5"
"col.pe","bi","4","MYb71","5","7","1","b",7200,"NA","MYb71_bi_4_1_5"
"col.pe","bi","4","MYb71","5","7","1","e",0.238095238095238,"NA","MYb71_bi_4_1_5"
"col.pe","bi","4","MYb11","5","7","1","h",0.555555555555556,"NA","MYb11_bi_4_1_5"
"col.pe","mono","10","MYb71","5","7","1","b",53666.6666666667,"NA","MYb71_mono_10_1_5"
"col.pe","mono","10","MYb71","5","7","1","h",1.25,"NA","MYb71_mono_10_1_5"
"col.pe","mono","10","MYb11","5","7","1","b",723333.333333333,"NA","MYb11_mono_10_1_5"
"col.pe","mono","10","MYb71","5","7","1","e",0.416666666666667,"NA","MYb71_mono_10_1_5"
"col.pe","mono","10","MYb11","5","7","1","e",0.416666666666667,"NA","MYb11_mono_10_1_5"
"col.pe","mono","10","MYb11","5","7","1","h",1.25,"NA","MYb11_mono_10_1_5"
